Rack	Pos	PopID	Mom	Indiv	Origin	LfCount1	LfLgth1	LfWdth1	ID	LfLgth1.log	LfWdth1.log	LfCount1.sq
US022.17.c	36	44	US022	17	c	inv	14	18.4	4	US022.17.c	2.91235066461494	1.38629436111989	3.74165738677394
TR003.24.e	36	45	TR003	24	e	nat	10	12.1	3.5	TR003.24.e	2.4932054526027	1.25276296849537	3.16227766016838
RU005.7.f	36	46	RU005	7	f	nat	8	14.8	3.5	RU005.7.f	2.69462718077007	1.25276296849537	2.82842712474619
RO004.21.b	37	1	RO004	21	b	nat	11	13	3	RO004.21.b	2.56494935746154	1.09861228866811	3.3166247903554
RO003.9.b	37	4	RO003	9	b	nat	10	17	4	RO003.9.b	2.83321334405622	1.38629436111989	3.16227766016838
RU007.6.a	37	6	RU007	6	a	nat	9	16.5	4	RU007.6.a	2.80336038090653	1.38629436111989	3
US015.17.l	37	7	US015	17	l	inv	5	12.5	4	US015.17.l	2.52572864430826	1.38629436111989	2.23606797749979
GR001.14.j	37	8	GR001	14	j	nat	7	15.5	3	GR001.14.j	2.7408400239252	1.09861228866811	2.64575131106459
RU008.16.g	37	9	RU008	16	g	nat	13	12.5	3	RU008.16.g	2.52572864430826	1.09861228866811	3.60555127546399
HU001.24.e	37	10	HU001	24	e	nat	10	20.5	2	HU001.24.e	3.02042488614436	0.693147180559945	3.16227766016838
US001.14.e	37	12	US001	14	e	inv	11	13.5	4	US001.14.e	2.60268968544438	1.38629436111989	3.3166247903554
UA008.13.f	37	14	UA008	13	f	nat	7	11	3.5	UA008.13.f	2.39789527279837	1.25276296849537	2.64575131106459
RO002.12.k	37	15	RO002	12	k	nat	7	10.5	2	RO002.12.k	2.35137525716348	0.693147180559945	2.64575131106459
RO005.15.e	37	16	RO005	15	e	nat	7	12	1.5	RO005.15.e	2.484906649788	0.405465108108164	2.64575131106459
CA008.5.e	37	17	CA008	5	e	inv	12	15	4.5	CA008.5.e	2.70805020110221	1.50407739677627	3.46410161513775
TR004.18.c	37	19	TR004	18	c	nat	8	13.5	4	TR004.18.c	2.60268968544438	1.38629436111989	2.82842712474619
US014.16.n	37	20	US014	16	n	inv	8	12	2.5	US014.16.n	2.484906649788	0.916290731874155	2.82842712474619
US003.27.i	37	21	US003	27	i	inv	13	13	3	US003.27.i	2.56494935746154	1.09861228866811	3.60555127546399
RU003.7.d	37	25	RU003	7	d	nat	15	13	3	RU003.7.d	2.56494935746154	1.09861228866811	3.87298334620742
GR002.25.c	37	26	GR002	25	c	nat	7	18	2	GR002.25.c	2.89037175789616	0.693147180559945	2.64575131106459
RO001.6.f	37	27	RO001	6	f	nat	12	20	3.5	RO001.6.f	2.99573227355399	1.25276296849537	3.46410161513775
UA002.14.c	37	28	UA002	14	c	nat	9	16	4.5	UA002.14.c	2.77258872223978	1.50407739677627	3
TR001.12.j	37	29	TR001	12	j	nat	12	18	4.5	TR001.12.j	2.89037175789616	1.50407739677627	3.46410161513775
US022.42.j	37	30	US022	42	j	inv	9	16.5	3	US022.42.j	2.80336038090653	1.09861228866811	3
TR005.18.k	37	33	TR005	18	k	nat	7	8.5	1	TR005.18.k	2.14006616349627	0	2.64575131106459
CA001.2.g	37	35	CA001	2	g	inv	9	15.5	4	CA001.2.g	2.7408400239252	1.38629436111989	3
BG001.22.e	37	36	BG001	22	e	nat	13	12	1	BG001.22.e	2.484906649788	0	3.60555127546399
TR003.15.a	37	38	TR003	15	a	nat	7	18.5	4.5	TR003.15.a	2.91777073208428	1.50407739677627	2.64575131106459
UA004.27.a	37	39	UA004	27	a	nat	13	15.5	3.5	UA004.27.a	2.7408400239252	1.25276296849537	3.60555127546399
RU005.3.c	37	40	RU005	3	c	nat	8	7	1.5	RU005.3.c	1.94591014905531	0.405465108108164	2.82842712474619
GR003.9.b	37	42	GR003	9	b	nat	10	12	2	GR003.9.b	2.484906649788	0.693147180559945	3.16227766016838
RU001.7.j	37	43	RU001	7	j	nat	9	11	2	RU001.7.j	2.39789527279837	0.693147180559945	3
UA003.6.a	37	44	UA003	6	a	nat	11	11.5	2	UA003.6.a	2.4423470353692	0.693147180559945	3.3166247903554
UA005.18.f	37	46	UA005	18	f	nat	12	18.5	3	UA005.18.f	2.91777073208428	1.09861228866811	3.46410161513775
US013.4.g	37	47	US013	4	g	inv	NA	NA	NA	US013.4.g	NA	NA	NA
US021.3.j	37	48	US021	3	j	inv	NA	NA	NA	US021.3.j	NA	NA	NA
US002.24.a	37	50	US002	24	a	inv	13	13	3.5	US002.24.a	2.56494935746154	1.25276296849537	3.60555127546399
TR001.12.a	38	2	TR001	12	a	nat	11	16	4.5	TR001.12.a	2.77258872223978	1.50407739677627	3.3166247903554
CA001.4.j	38	4	CA001	4	j	inv	10	13.5	4	CA001.4.j	2.60268968544438	1.38629436111989	3.16227766016838
UA003.9A.f	38	5	UA003	9A	f	nat	12	15	5.5	UA003.9A.f	2.70805020110221	1.70474809223843	3.46410161513775
GR002.13.j	38	7	GR002	13	j	nat	8	5	4.4	GR002.13.j	1.6094379124341	1.48160454092422	2.82842712474619
RO003.11.f	38	9	RO003	11	f	nat	10	14.6	3.6	RO003.11.f	2.68102152871429	1.28093384546206	3.16227766016838
UA005.7.e	38	11	UA005	7	e	nat	12	19	5.5	UA005.7.e	2.94443897916644	1.70474809223843	3.46410161513775
TR004.8.i	38	13	TR004	8	i	nat	7	15.5	3	TR004.8.i	2.7408400239252	1.09861228866811	2.64575131106459
UA001.11.a	38	15	UA001	11	a	nat	13	16.5	4	UA001.11.a	2.80336038090653	1.38629436111989	3.60555127546399
US022.17.h	38	16	US022	17	h	inv	13	19.7	6	US022.17.h	2.98061863574394	1.79175946922805	3.60555127546399
BG001.29.g	38	17	BG001	29	g	nat	13	15	4	BG001.29.g	2.70805020110221	1.38629436111989	3.60555127546399
GR001.26.g	38	18	GR001	26	g	nat	8	17	3.8	GR001.26.g	2.83321334405622	1.33500106673234	2.82842712474619
RO005.17.d	38	20	RO005	17	d	nat	10	14.9	4.5	RO005.17.d	2.70136121295141	1.50407739677627	3.16227766016838
GR003.3.a	38	23	GR003	3	a	nat	9	13	3.5	GR003.3.a	2.56494935746154	1.25276296849537	3
US012.29.a	38	24	US012	29	a	inv	8	18.5	6	US012.29.a	2.91777073208428	1.79175946922805	2.82842712474619
UA006.10.d	38	25	UA006	10	d	nat	8	18.3	5	UA006.10.d	2.90690105984738	1.6094379124341	2.82842712474619
RU008.21.i	38	27	RU008	21	i	nat	15	18	4	RU008.21.i	2.89037175789616	1.38629436111989	3.87298334620742
RU003.4.d	38	28	RU003	4	d	nat	12	14.5	3.5	RU003.4.d	2.67414864942653	1.25276296849537	3.46410161513775
RU005.6.d	38	29	RU005	6	d	nat	13	17	4	RU005.6.d	2.83321334405622	1.38629436111989	3.60555127546399
US003.28.d	38	30	US003	28	d	inv	11	20	4	US003.28.d	2.99573227355399	1.38629436111989	3.3166247903554
RO004.21.e	38	31	RO004	21	e	nat	12	13.1	4	RO004.21.e	2.57261223020711	1.38629436111989	3.46410161513775
RU001.6.j	38	34	RU001	6	j	nat	11	15	3.5	RU001.6.j	2.70805020110221	1.25276296849537	3.3166247903554
HU001.24.a	38	35	HU001	24	a	nat	10	15.6	2.5	HU001.24.a	2.74727091425549	0.916290731874155	3.16227766016838
RO001.28.e	38	36	RO001	28	e	nat	9	18.3	5.5	RO001.28.e	2.90690105984738	1.70474809223843	3
US001.3.h	38	37	US001	3	h	inv	11	12.3	3.5	US001.3.h	2.50959926237837	1.25276296849537	3.3166247903554
US013.23.a	38	38	US013	23	a	inv	8	15	5	US013.23.a	2.70805020110221	1.6094379124341	2.82842712474619
RO002.15.g	38	39	RO002	15	g	nat	7	16.1	4	RO002.15.g	2.77881927199042	1.38629436111989	2.64575131106459
UA007.20.b	38	40	UA007	20	b	nat	6	16.3	3	UA007.20.b	2.79116510781272	1.09861228866811	2.44948974278318
TR005.18.d	38	41	TR005	18	d	nat	6	12.8	4.5	TR005.18.d	2.54944517092557	1.50407739677627	2.44948974278318
UA004.7.e	38	42	UA004	7	e	nat	12	13.6	4.5	UA004.7.e	2.61006979274201	1.50407739677627	3.46410161513775
TR003.2.a	38	43	TR003	2	a	nat	7	10.5	3	TR003.2.a	2.35137525716348	1.09861228866811	2.64575131106459
US015.15.f	38	44	US015	15	f	inv	9	15.5	5	US015.15.f	2.7408400239252	1.6094379124341	3
US002.17.h	38	49	US002	17	h	inv	11	19.5	3.5	US002.17.h	2.9704144655697	1.25276296849537	3.3166247903554
UA002.15.h	38	50	UA002	15	h	nat	10	23	5.5	UA002.15.h	3.13549421592915	1.70474809223843	3.16227766016838
US015.15.g	39	4	US015	15	g	inv	10	13	3	US015.15.g	2.56494935746154	1.09861228866811	3.16227766016838
RO004.12.c	39	10	RO004	12	c	nat	14	13	3	RO004.12.c	2.56494935746154	1.09861228866811	3.74165738677394
RU002.2.c	39	11	RU002	2	c	nat	14	14	3.5	RU002.2.c	2.63905732961526	1.25276296849537	3.74165738677394
RU005.5.f	39	13	RU005	5	f	nat	13	13	2.5	RU005.5.f	2.56494935746154	0.916290731874155	3.60555127546399
US020.24.d	39	14	US020	24	d	inv	6	14.5	3	US020.24.d	2.67414864942653	1.09861228866811	2.44948974278318
US003.28.f	39	15	US003	28	f	inv	13	17	3.5	US003.28.f	2.83321334405622	1.25276296849537	3.60555127546399
UA006.22.b	39	19	UA006	22	b	nat	5	4.5	1	UA006.22.b	1.50407739677627	0	2.23606797749979
CA001.6.b	39	21	CA001	6	b	inv	8	17	4.5	CA001.6.b	2.83321334405622	1.50407739677627	2.82842712474619
HU001.14.j	39	22	HU001	14	j	nat	9	13	4	HU001.14.j	2.56494935746154	1.38629436111989	3
GR002.2.b	39	25	GR002	2	b	nat	12	14.5	1.5	GR002.2.b	2.67414864942653	0.405465108108164	3.46410161513775
RU001.6.c	39	26	RU001	6	c	nat	11	11	3.5	RU001.6.c	2.39789527279837	1.25276296849537	3.3166247903554
US001.20.d	39	28	US001	20	d	inv	13	12	3	US001.20.d	2.484906649788	1.09861228866811	3.60555127546399
UA004.5.j	39	29	UA004	5	j	nat	12	12	4.5	UA004.5.j	2.484906649788	1.50407739677627	3.46410161513775
US002.24.h	39	31	US002	24	h	inv	14	12	3	US002.24.h	2.484906649788	1.09861228866811	3.74165738677394
GR001.26.l	39	32	GR001	26	l	nat	9	13.5	1	GR001.26.l	2.60268968544438	0	3
US014.17.a	39	33	US014	17	a	inv	8	16	3.5	US014.17.a	2.77258872223978	1.25276296849537	2.82842712474619
RO001.12.j	39	34	RO001	12	j	nat	6	18	3	RO001.12.j	2.89037175789616	1.09861228866811	2.44948974278318
UA002.18.f	39	35	UA002	18	f	nat	9	15	3.5	UA002.18.f	2.70805020110221	1.25276296849537	3
RO002.12.i	39	36	RO002	12	i	nat	8	16	3.5	RO002.12.i	2.77258872223978	1.25276296849537	2.82842712474619
UA003.8.d	39	37	UA003	8	d	nat	8	17	3	UA003.8.d	2.83321334405622	1.09861228866811	2.82842712474619
BG001.17.i	39	38	BG001	17	i	nat	10	14	3	BG001.17.i	2.63905732961526	1.09861228866811	3.16227766016838
CA008.4.m	39	41	CA008	4	m	inv	10	16	3.5	CA008.4.m	2.77258872223978	1.25276296849537	3.16227766016838
RU008.18.b	39	42	RU008	18	b	nat	10	12	3	RU008.18.b	2.484906649788	1.09861228866811	3.16227766016838
GR003.3.b	39	45	GR003	3	b	nat	9	13.5	2.5	GR003.3.b	2.60268968544438	0.916290731874155	3
RO003.4.j	39	46	RO003	4	j	nat	12	11	2.5	RO003.4.j	2.39789527279837	0.916290731874155	3.46410161513775
RO005.14.b	39	48	RO005	14	b	nat	10	14	3	RO005.14.b	2.63905732961526	1.09861228866811	3.16227766016838
TR001.12.h	39	50	TR001	12	h	nat	10	14	3	TR001.12.h	2.63905732961526	1.09861228866811	3.16227766016838
RO004.20.f	40	1	RO004	20	f	nat	12	10.3	3.4	RO004.20.f	2.33214389523559	1.22377543162212	3.46410161513775
UA003.6.f	40	3	UA003	6	f	nat	9	16.5	4.5	UA003.6.f	2.80336038090653	1.50407739677627	3
UA004.15.g	40	4	UA004	15	g	nat	13	13.8	4	UA004.15.g	2.62466859216316	1.38629436111989	3.60555127546399
US012.35.b	40	5	US012	35	b	inv	7	16.9	5.8	US012.35.b	2.82731362192903	1.75785791755237	2.64575131106459
US001.22.j	40	7	US001	22	j	inv	13	15.5	5.3	US001.22.j	2.7408400239252	1.66770682055808	3.60555127546399
US021.8.e	40	8	US021	8	e	inv	13	14	5	US021.8.e	2.63905732961526	1.6094379124341	3.60555127546399
RU004.7.a	40	9	RU004	7	a	nat	11	14.5	4	RU004.7.a	2.67414864942653	1.38629436111989	3.3166247903554
BG001.25.b	40	10	BG001	25	b	nat	11	14	5.5	BG001.25.b	2.63905732961526	1.70474809223843	3.3166247903554
RO002.22.h	40	13	RO002	22	h	nat	6	3	1.5	RO002.22.h	1.09861228866811	0.405465108108164	2.44948974278318
TR001.10.f	40	14	TR001	10	f	nat	11	16	5	TR001.10.f	2.77258872223978	1.6094379124341	3.3166247903554
RO005.25.h	40	16	RO005	25	h	nat	9	14.8	4	RO005.25.h	2.69462718077007	1.38629436111989	3
UA005.18.g	40	18	UA005	18	g	nat	13	14.3	4	UA005.18.g	2.66025953726586	1.38629436111989	3.60555127546399
GR002.13.f	40	19	GR002	13	f	nat	8	17	3.5	GR002.13.f	2.83321334405622	1.25276296849537	2.82842712474619
US020.24.b	40	22	US020	24	b	inv	12	11.4	4	US020.24.b	2.43361335540045	1.38629436111989	3.46410161513775
US003.6.j	40	25	US003	6	j	inv	9	11.5	4	US003.6.j	2.4423470353692	1.38629436111989	3
GR003.17.d	40	27	GR003	17	d	nat	10	17.5	4.5	GR003.17.d	2.86220088092947	1.50407739677627	3.16227766016838
HU001.24.b	40	28	HU001	24	b	nat	10	21	6.5	HU001.24.b	3.04452243772342	1.87180217690159	3.16227766016838
CA001.7.h	40	29	CA001	7	h	inv	14	16.8	5.6	CA001.7.h	2.82137888640921	1.7227665977411	3.74165738677394
US015.3.c	40	30	US015	3	c	inv	10	15	6	US015.3.c	2.70805020110221	1.79175946922805	3.16227766016838
TR003.2.e	40	31	TR003	2	e	nat	10	9.8	3	TR003.2.e	2.28238238567653	1.09861228866811	3.16227766016838
UA002.14.d	40	33	UA002	14	d	nat	11	16.8	6	UA002.14.d	2.82137888640921	1.79175946922805	3.3166247903554
RU008.19.g	40	34	RU008	19	g	nat	15	13.2	5	RU008.19.g	2.58021682959233	1.6094379124341	3.87298334620742
RO001.6.h	40	35	RO001	6	h	nat	11	17.5	5.5	RO001.6.h	2.86220088092947	1.70474809223843	3.3166247903554
CA008.4.g	40	36	CA008	4	g	inv	10	15.2	5.4	CA008.4.g	2.72129542785223	1.68639895357023	3.16227766016838
US002.1.a	40	39	US002	1	a	inv	15	11.5	3	US002.1.a	2.4423470353692	1.09861228866811	3.87298334620742
RU001.6.i	40	40	RU001	6	i	nat	11	13	4	RU001.6.i	2.56494935746154	1.38629436111989	3.3166247903554
RO003.21.i	40	41	RO003	21	i	nat	13	13.3	3.8	RO003.21.i	2.58776403522771	1.33500106673234	3.60555127546399
US022.23.g	40	42	US022	23	g	inv	10	12.5	3.5	US022.23.g	2.52572864430826	1.25276296849537	3.16227766016838
GR001.14.e	40	43	GR001	14	e	nat	11	16	5	GR001.14.e	2.77258872223978	1.6094379124341	3.3166247903554
US013.2.a	40	44	US013	2	a	inv	6	18.5	5.5	US013.2.a	2.91777073208428	1.70474809223843	2.44948974278318
TR004.18.e	40	45	TR004	18	e	nat	10	16.5	5.6	TR004.18.e	2.80336038090653	1.7227665977411	3.16227766016838
RU005.6.e	40	46	RU005	6	e	nat	13	13	4.8	RU005.6.e	2.56494935746154	1.56861591791385	3.60555127546399
TR004.18.b	41	1	TR004	18	b	nat	7	13.1	3.2	TR004.18.b	2.57261223020711	1.16315080980568	2.64575131106459
CA001.6.h	41	2	CA001	6	h	inv	10	12.2	4.3	CA001.6.h	2.50143595173921	1.45861502269952	3.16227766016838
UA005.18.b	41	5	UA005	18	b	nat	16	14.6	3.2	UA005.18.b	2.68102152871429	1.16315080980568	4
BG001.16.a	41	6	BG001	16	a	nat	14	14.4	3.7	BG001.16.a	2.66722820658195	1.30833281965018	3.74165738677394
US021.8.c	41	7	US021	8	c	inv	14	13.9	4.6	US021.8.c	2.63188884013665	1.52605630349505	3.74165738677394
RU001.2.j	41	8	RU001	2	j	nat	11	18.2	3.2	RU001.2.j	2.90142159408275	1.16315080980568	3.3166247903554
US018.5.c	41	9	US018	5	c	inv	7	14.1	2.7	US018.5.c	2.64617479738412	0.993251773010283	2.64575131106459
RU004.7.d	41	10	RU004	7	d	nat	12	18.7	4.6	RU004.7.d	2.92852352386054	1.52605630349505	3.46410161513775
US003.19.d	41	11	US003	19	d	inv	15	13.4	2.2	US003.19.d	2.59525470695687	0.78845736036427	3.87298334620742
RO001.21.e	41	12	RO001	21	e	nat	11	13.5	2.5	RO001.21.e	2.60268968544438	0.916290731874155	3.3166247903554
TR005.9.b	41	13	TR005	9	b	nat	9	13.9	3.2	TR005.9.b	2.63188884013665	1.16315080980568	3
RO005.17.k	41	15	RO005	17	k	nat	7	10.6	2	RO005.17.k	2.36085400111802	0.693147180559945	2.64575131106459
TR003.14.c	41	16	TR003	14	c	nat	10	13.7	2.9	TR003.14.c	2.61739583283408	1.06471073699243	3.16227766016838
GR003.17.b	41	17	GR003	17	b	nat	8	20.1	3.4	GR003.17.b	3.00071981506503	1.22377543162212	2.82842712474619
US002.5.j	41	21	US002	5	j	inv	12	16	2	US002.5.j	2.77258872223978	0.693147180559945	3.46410161513775
UA002.13.e	41	22	UA002	13	e	nat	10	17.1	3.7	UA002.13.e	2.83907846350861	1.30833281965018	3.16227766016838
US001.23.e	41	23	US001	23	e	inv	12	17.2	3.2	US001.23.e	2.84490938381941	1.16315080980568	3.46410161513775
US022.42.c	41	24	US022	42	c	inv	11	15.1	4	US022.42.c	2.71469474382088	1.38629436111989	3.3166247903554
US011.12.a	41	25	US011	12	a	inv	2	6.1	0.7	US011.12.a	1.80828877117927	-0.356674943938732	1.4142135623731
CA008.4.f	41	26	CA008	4	f	inv	8	15.5	2.9	CA008.4.f	2.7408400239252	1.06471073699243	2.82842712474619
GR001.14.h	41	27	GR001	14	h	nat	8	16	3.2	GR001.14.h	2.77258872223978	1.16315080980568	2.82842712474619
RU005.11.b	41	28	RU005	11	b	nat	13	13.9	3.1	RU005.11.b	2.63188884013665	1.1314021114911	3.60555127546399
UA004.7.g	41	29	UA004	7	g	nat	17	15.5	3.6	UA004.7.g	2.7408400239252	1.28093384546206	4.12310562561766
RU003.7.e	41	30	RU003	7	e	nat	11	16.4	4	RU003.7.e	2.79728133483015	1.38629436111989	3.3166247903554
TR001.19.i	41	34	TR001	19	i	nat	9	17.1	2.4	TR001.19.i	2.83907846350861	0.8754687373539	3
RO003.15.j	41	35	RO003	15	j	nat	10	15.7	3	RO003.15.j	2.75366071235426	1.09861228866811	3.16227766016838
HU001.13.b	41	36	HU001	13	b	nat	8	18.5	4.8	HU001.13.b	2.91777073208428	1.56861591791385	2.82842712474619
UA003.8.g	41	37	UA003	8	g	nat	10	16.9	1.3	UA003.8.g	2.82731362192903	0.262364264467491	3.16227766016838
RU008.19.h	41	38	RU008	19	h	nat	13	15.8	4.1	RU008.19.h	2.76000994003292	1.41098697371026	3.60555127546399
US015.17.a	41	39	US015	17	a	inv	10	17	4.1	US015.17.a	2.83321334405622	1.41098697371026	3.16227766016838
US014.16.a	41	40	US014	16	a	inv	12	18	3.2	US014.16.a	2.89037175789616	1.16315080980568	3.46410161513775
RO004.3.j	41	44	RO004	3	j	nat	15	15.5	3	RO004.3.j	2.7408400239252	1.09861228866811	3.87298334620742
GR002.8.e	41	47	GR002	8	e	nat	9	13.1	3.7	GR002.8.e	2.57261223020711	1.30833281965018	3
RO002.18.a	41	49	RO002	18	a	nat	8	10.9	2.8	RO002.18.a	2.3887627892351	1.02961941718116	2.82842712474619
US020.24.e	41	50	US020	24	e	inv	12	20.6	4.2	US020.24.e	3.02529107579554	1.43508452528932	3.46410161513775
TR004.18.j	42	2	TR004	18	j	nat	9	11.1	2.4	TR004.18.j	2.40694510831829	0.8754687373539	3
RU002.6.a	42	3	RU002	6	a	nat	13	13.5	3.6	RU002.6.a	2.60268968544438	1.28093384546206	3.60555127546399
UA006.10.e	42	4	UA006	10	e	nat	8	12.8	3	UA006.10.e	2.54944517092557	1.09861228866811	2.82842712474619
US003.19.f	42	5	US003	19	f	inv	12	13.5	4.4	US003.19.f	2.60268968544438	1.48160454092422	3.46410161513775
UA003.11A.e	42	6	UA003	11A	e	nat	11	15.3	3.7	UA003.11A.e	2.72785282839839	1.30833281965018	3.3166247903554
UA004.15.e	42	7	UA004	15	e	nat	13	14.6	4.8	UA004.15.e	2.68102152871429	1.56861591791385	3.60555127546399
RU005.6.g	42	13	RU005	6	g	nat	9	17	4.2	RU005.6.g	2.83321334405622	1.43508452528932	3
HU001.28.b	42	15	HU001	28	b	nat	13	17.8	4.8	HU001.28.b	2.87919845729804	1.56861591791385	3.60555127546399
RU001.6.g	42	17	RU001	6	g	nat	13	15.5	3.5	RU001.6.g	2.7408400239252	1.25276296849537	3.60555127546399
UA007.24.i	42	18	UA007	24	i	nat	8	13.7	2.9	UA007.24.i	2.61739583283408	1.06471073699243	2.82842712474619
GR003.10.j	42	19	GR003	10	j	nat	8	15.4	3.4	GR003.10.j	2.73436750941958	1.22377543162212	2.82842712474619
CA001.4.e	42	20	CA001	4	e	inv	14	12	2.9	CA001.4.e	2.484906649788	1.06471073699243	3.74165738677394
BG001.29.b	42	21	BG001	29	b	nat	9	13.6	3.1	BG001.29.b	2.61006979274201	1.1314021114911	3
US022.23.e	42	23	US022	23	e	inv	10	16.2	3.4	US022.23.e	2.78501124223834	1.22377543162212	3.16227766016838
RO005.15.a	42	24	RO005	15	a	nat	11	15.9	3.8	RO005.15.a	2.76631910922619	1.33500106673234	3.3166247903554
US002.24.j	42	26	US002	24	j	inv	14	16	3.8	US002.24.j	2.77258872223978	1.33500106673234	3.74165738677394
UA001.25.d	42	28	UA001	25	d	nat	13	15	4.2	UA001.25.d	2.70805020110221	1.43508452528932	3.60555127546399
RO001.13.e	42	30	RO001	13	e	nat	10	16.1	2.7	RO001.13.e	2.77881927199042	0.993251773010283	3.16227766016838
RO002.18.j	42	31	RO002	18	j	nat	6	10.2	1.9	RO002.18.j	2.32238772029023	0.641853886172395	2.44948974278318
UA002.18.e	42	33	UA002	18	e	nat	10	15.4	4.1	UA002.18.e	2.73436750941958	1.41098697371026	3.16227766016838
RU008.17.f	42	34	RU008	17	f	nat	10	17.1	5.2	RU008.17.f	2.83907846350861	1.64865862558738	3.16227766016838
GR001.28.e	42	35	GR001	28	e	nat	8	13.4	3.2	GR001.28.e	2.59525470695687	1.16315080980568	2.82842712474619
RO003.15.e	42	37	RO003	15	e	nat	10	15.7	1.6	RO003.15.e	2.75366071235426	0.470003629245736	3.16227766016838
GR002.8.i	42	39	GR002	8	i	nat	8	12	2.4	GR002.8.i	2.484906649788	0.8754687373539	2.82842712474619
US018.11.a	42	40	US018	11	a	inv	10	11.7	3.1	US018.11.a	2.45958884180371	1.1314021114911	3.16227766016838
RO004.3.i	42	41	RO004	3	i	nat	12	13.3	3.8	RO004.3.i	2.58776403522771	1.33500106673234	3.46410161513775
RU004.5.d	42	42	RU004	5	d	nat	8	14.2	2.1	RU004.5.d	2.65324196460721	0.741937344729377	2.82842712474619
US001.20.g	42	43	US001	20	g	inv	13	12.3	2.9	US001.20.g	2.50959926237837	1.06471073699243	3.60555127546399
TR003.24.j	42	45	TR003	24	j	nat	4	4.9	0.9	TR003.24.j	1.58923520511658	-0.105360515657826	2
TR001.24.a	42	46	TR001	24	a	nat	8	13.3	4.1	TR001.24.a	2.58776403522771	1.41098697371026	2.82842712474619
US011.12.b	42	47	US011	12	b	inv	5	9.6	1	US011.12.b	2.26176309847379	0	2.23606797749979
CA008.6.c	42	49	CA008	6	c	inv	10	9.6	2.5	CA008.6.c	2.26176309847379	0.916290731874155	3.16227766016838
RO004.20.c	43	3	RO004	20	c	nat	11	20.5	3.5	RO004.20.c	3.02042488614436	1.25276296849537	3.3166247903554
GR003.12.e	43	4	GR003	12	e	nat	6	13.8	2	GR003.12.e	2.62466859216316	0.693147180559945	2.44948974278318
GR002.25.j	43	5	GR002	25	j	nat	11	17.5	3.1	GR002.25.j	2.86220088092947	1.1314021114911	3.3166247903554
RO001.13.j	43	6	RO001	13	j	nat	11	16.2	2.9	RO001.13.j	2.78501124223834	1.06471073699243	3.3166247903554
GR001.28.c	43	10	GR001	28	c	nat	7	12.3	2.5	GR001.28.c	2.50959926237837	0.916290731874155	2.64575131106459
RU008.18.g	43	11	RU008	18	g	nat	10	18	5.9	RU008.18.g	2.89037175789616	1.77495235091167	3.16227766016838
TR004.27.f	43	12	TR004	27	f	nat	6	12.8	2.2	TR004.27.f	2.54944517092557	0.78845736036427	2.44948974278318
UA007.24.c	43	13	UA007	24	c	nat	9	16.5	3.2	UA007.24.c	2.80336038090653	1.16315080980568	3
US003.27.a	43	14	US003	27	a	inv	14	17.3	4.2	US003.27.a	2.85070650150373	1.43508452528932	3.74165738677394
RU005.6.c	43	15	RU005	6	c	nat	11	13.2	4.2	RU005.6.c	2.58021682959233	1.43508452528932	3.3166247903554
RU001.2.b	43	19	RU001	2	b	nat	14	15.8	3.7	RU001.2.b	2.76000994003292	1.30833281965018	3.74165738677394
RO002.18.i	43	21	RO002	18	i	nat	8	11.1	1.7	RO002.18.i	2.40694510831829	0.53062825106217	2.82842712474619
US001.20.e	43	23	US001	20	e	inv	12	17.2	4	US001.20.e	2.84490938381941	1.38629436111989	3.46410161513775
UA003.7A.c	43	25	UA003	7A	c	nat	8	14.7	1.9	UA003.7A.c	2.68784749378469	0.641853886172395	2.82842712474619
CA001.4.i	43	27	CA001	4	i	inv	10	13.1	3.1	CA001.4.i	2.57261223020711	1.1314021114911	3.16227766016838
US012.31.c	43	28	US012	31	c	inv	4	14	2.8	US012.31.c	2.63905732961526	1.02961941718116	2
UA004.18.c	43	30	UA004	18	c	nat	11	19	4.8	UA004.18.c	2.94443897916644	1.56861591791385	3.3166247903554
RO005.17.f	43	31	RO005	17	f	nat	9	9.4	2.2	RO005.17.f	2.24070968927596	0.78845736036427	3
RO003.11.j	43	32	RO003	11	j	nat	10	17.6	2.8	RO003.11.j	2.86789890204411	1.02961941718116	3.16227766016838
BG001.29.a	43	33	BG001	29	a	nat	12	12.9	3.1	BG001.29.a	2.55722731136763	1.1314021114911	3.46410161513775
TR001.10.g	43	35	TR001	10	g	nat	11	15.6	3.1	TR001.10.g	2.74727091425549	1.1314021114911	3.3166247903554
US021.8.f	43	36	US021	8	f	inv	7	14	3.2	US021.8.f	2.63905732961526	1.16315080980568	2.64575131106459
US002.24.i	43	39	US002	24	i	inv	15	13.3	2.9	US002.24.i	2.58776403522771	1.06471073699243	3.87298334620742
HU001.14.g	43	41	HU001	14	g	nat	13	16.6	3.5	HU001.14.g	2.8094026953625	1.25276296849537	3.60555127546399
US022.42.f	43	46	US022	42	f	inv	13	16.2	3	US022.42.f	2.78501124223834	1.09861228866811	3.60555127546399
UA008.18.h	43	47	UA008	18	h	nat	3	9.1	1.1	UA008.18.h	2.2082744135228	0.0953101798043249	1.73205080756888
RU004.8.b	43	49	RU004	8	b	nat	9	11.8	2.1	RU004.8.b	2.46809953147162	0.741937344729377	3
US013.14.c	43	50	US013	14	c	inv	9	15.9	2.3	US013.14.c	2.76631910922619	0.832909122935104	3
